id,ic,ev,label
chr2_f_c49162,6.7,0,No
chr2_f_c49189,2,0,No
chr2_f_c49214,14,0,No
chr2_f_c49295,1.3,0,No
chr2_f_c49297,1,0,No
chr2_f_c49354,1.3,0,No
chr2_f_c49416,9,0,No
chr2_f_c4942,1,0,No
chr2_f_c4947,1,0,No
chr2_f_c49480,57.7,0,No
chr2_f_c49662,3.7,0,No
chr2_f_c49716,2.3,0,No
chr2_f_c50064,4,0.5,No
chr2_f_c50174,4.7,0,No
chr2_f_c50213,1.3,0,No
chr2_f_c50214,7,0.5,No
chr2_f_c50281,3.7,0,No
chr2_f_c50313,1.7,0,No
chr2_f_c50396,1,0,No
chr2_f_c50435,6.3,0,No
chr2_f_c50703,1,0,No
chr2_f_c50718,1,0,No
chr2_f_c50725,3.3,0,No
chr2_f_c50882,1,0,No
chr2_f_c50900,1,0,No
chr2_f_c50991,7.3,0,No
chr2_f_c51005,6,0,No
chr2_f_c51208,1,0,No
chr2_f_c51285,1.3,0,No
chr2_f_c51297,2.3,0,No
chr2_f_c51327,7,0,No
chr2_f_c51455,1.7,0,No
chr2_f_c5150,1,0,No
chr2_f_c51607,34,3.5,Yes
chr2_f_c51624,3.7,0,No
chr2_f_c51642,3,0,No
chr2_f_c51655,275.3,0.5,No
chr2_f_c5171,8.7,9,Yes
chr2_f_c51716,2,0,No
chr2_f_c51810,1,0,No
chr2_f_c51823,1,0,No
chr2_f_c51900,1,0,No
chr2_f_c51967,1.3,0,No
chr2_f_c52082,1.3,0,No
chr2_f_c52220,1,14.5,Yes
chr2_f_c52347,5.7,0,No
chr2_f_c52360,1,0,No
chr2_f_c52668,19.7,0,No
chr2_f_c52681,15.7,0.5,No
chr2_f_c5278,1,0,No
chr2_f_c52783,1,0,No
chr2_f_c5301,4.3,0,No
chr2_f_c53162,1,0,No
chr2_f_c53176,1.7,0.5,No
chr2_f_c53214,1,0.5,No
chr2_f_c53348,1.7,0,No
chr2_f_c53369,1.7,0,No
chr2_f_c53383,3.3,0,No
chr2_f_c53470,1,0,No
chr2_f_c53527,1,0,No
chr2_f_c53580,5.3,0,No
chr2_f_c537,1.3,0.5,No
chr2_f_c53843,1.7,0,No
chr2_f_c53957,91.3,0,No
chr2_f_c53970,2.7,0,No
chr2_f_c53988,4.3,0,No
chr2_f_c53994,1,0.5,No
chr2_f_c53997,1,0,No
chr2_f_c54021,1,0,No
chr2_f_c54137,2,0,No
chr2_f_c54181,1,0,No
chr2_f_c54210,1,0,No
chr2_f_c54336,58,0,No
chr2_f_c54339,1.7,0,No
chr2_f_c54340,12.7,0,No
chr2_f_c54399,1,0,No
chr2_f_c54454,1,0,No
chr2_f_c54459,1,0,No
chr2_f_c54520,1.3,2,Yes
chr2_f_c54638,234,9,Yes
chr2_f_c54659,1,0,No
chr2_f_c54685,2,0,No
chr2_f_c54729,2,0.5,No
chr2_f_c54746,2.3,0,No
chr2_f_c54747,1.3,0,No
chr2_f_c54754,4.3,0,No
chr2_f_c54758,1.7,0,No
chr2_f_c54759,1.3,0,No
chr2_f_c54780,3,0,No
chr2_f_c54821,1,0,No
chr2_f_c54878,1.3,0,No
chr2_f_c55052,1,0,No
chr2_f_c552,1.7,0,No
chr2_f_c55399,1,0,No
chr2_f_c55406,1.7,0,No
chr2_f_c55501,3.7,0,No
chr2_f_c55503,29,0,No
chr2_f_c55543,2.3,0,No
chr2_f_c55568,1.3,0,No
chr2_f_c55614,2.3,0,No
chr2_f_c55756,3.7,0,No
chr2_f_c55764,6.3,0,No
chr2_f_c55798,1,0,No
chr2_f_c55835,4,0,No
chr2_f_c56168,6.3,0,No
chr2_f_c56578,1,0,No
chr2_f_c56703,2.7,0,No
chr2_f_c56715,1.7,0,No
chr2_f_c5676,2,1,Yes
chr2_f_c57056,286.3,0,No
chr2_f_c57057,14.7,0.5,No
chr2_f_c57058,25.7,1.5,Yes
chr2_f_c57060,29.7,0.5,No
chr2_f_c57214,4.3,0,No
chr2_f_c57227,1.3,0,No
chr2_f_c5723,1,0,No
chr2_f_c57250,3.3,0,No
chr2_f_c57333,36.7,0,No
chr2_f_c57446,4,0,No
chr2_f_c57516,1.7,0,No
chr2_f_c57872,1.3,0.5,No
chr2_f_c57876,1,0,No
chr2_f_c57884,3,0,No
chr2_f_c57984,2.7,0,No
chr2_f_c58006,2,0,No
chr2_f_c58023,1.3,0,No
chr2_f_c58187,1.3,0,No
chr2_f_c58282,1,0,No
chr2_f_c5829,6.3,11,Yes
chr2_f_c58385,2,0,No
chr2_f_c58450,1.3,0,No
chr2_f_c58517,3.3,0,No
chr2_f_c58643,1.3,0,No
chr2_f_c58717,1,0,No
chr2_f_c59009,1.7,0,No
chr2_f_c59054,6.3,0,No
chr2_f_c5907,15,0,No
chr2_f_c59145,4.7,0,No
chr2_f_c59267,1,0,No
chr2_f_c59526,3.3,0,No
chr2_f_c59537,1.7,0,No
chr2_f_c59611,4.7,0,No
chr2_f_c59629,1,0,No
chr2_f_c59700,1.3,0,No
chr2_f_c59703,1.3,0,No
chr2_f_c60137,10.3,0,No
chr2_f_c60205,1.3,0,No
chr2_f_c60391,79,0,No
chr2_f_c60555,1,0,No
chr2_f_c60569,3.3,0,No
chr2_f_c60651,1.3,0,No
chr2_f_c60833,3.3,0,No
chr2_f_c60985,2,0,No
chr2_f_c6105,13.3,23,Yes
chr2_f_c61058,2,0,No
chr2_f_c61133,1.7,0,No
chr2_f_c61434,2,0,No
chr2_f_c61596,1.3,0,No
chr2_f_c61647,7.7,0,No
chr2_f_c6166,2,0,No
chr2_f_c61727,10,0,No
chr2_f_c6174,3.3,0,No
chr2_f_c61741,2.7,0,No
chr2_f_c61810,4,1,Yes
chr2_f_c61884,3,0,No
chr2_f_c61964,4.3,0,No
chr2_f_c62122,1,0,No
chr2_f_c62286,10.7,0,No
chr2_f_c62305,10.7,0,No
chr2_f_c62386,1.7,0,No
chr2_f_c62388,79.3,0,No
chr2_f_c62489,7.3,0,No
chr2_f_c62511,1,0,No
chr2_f_c62585,2.3,0,No
chr2_f_c62612,1,0,No
chr2_f_c62770,13,0,No
chr2_f_c62913,3.7,0,No
chr2_f_c6322,7.7,0,No
chr2_f_c63230,5.3,0.5,No
chr2_f_c6328,8.7,0,No
chr2_f_c63384,1,0,No
chr2_f_c63428,2,4,Yes
chr2_f_c63473,14.3,6.5,Yes
chr2_f_c63618,3.7,0,No
chr2_f_c63700,2.3,0.5,No
chr2_f_c63919,1.7,0,No
chr2_f_c64002,1.7,0,No
chr2_f_c64045,1.3,0,No
chr2_f_c64054,1,0,No
chr2_f_c64087,2,0.5,No
chr2_f_c64095,3.7,0,No
chr2_f_c64167,14.3,0,No
chr2_f_c64401,2.3,0,No
chr2_f_c64706,1.7,0,No
chr2_f_c64924,9.3,0,No
chr2_f_c64947,6.7,0,No
chr2_f_c65108,6,0,No
chr2_f_c65231,1.3,0,No
chr2_f_c6538,1.3,0,No
chr2_f_c65584,1,0,No
chr2_f_c65599,1,0,No
chr2_f_c6582,155,5.5,Yes
chr2_f_c65934,1.7,0,No
chr2_f_c66029,2,0,No
chr2_f_c66069,1.7,0,No
chr2_f_c66073,2.7,0,No
chr2_f_c66091,1,0,No
chr2_f_c66158,2.3,0,No
chr2_f_c66205,1,0,No
chr2_f_c66236,1.7,0,No
chr2_f_c66330,3.3,0,No
chr2_f_c66370,4.3,0,No
chr2_f_c66385,3.3,0,No
chr2_f_c66524,1,0,No
chr2_f_c66571,5.7,0,No
chr2_f_c66700,24.3,0,No
chr2_f_c66732,2,0,No
chr2_f_c66741,1,0,No
chr2_f_c66843,1,0,No
chr2_f_c66966,1.7,0,No
chr2_f_c66986,1,0,No
chr2_f_c67081,5.3,0,No
chr2_f_c67190,1.3,0,No
chr2_f_c67207,5.3,0,No
chr2_f_c67216,8.7,0,No
chr2_f_c67245,1.7,0,No
chr2_f_c67327,4.7,0,No
chr2_f_c67428,6.3,0,No
chr2_f_c6749,8,0,No
chr2_f_c67536,2.3,0,No
chr2_f_c67571,1,0,No
chr2_f_c67654,1.3,0,No
chr2_f_c67693,1.3,0,No
chr2_f_c67738,1.7,0,No
chr2_f_c67921,4,0,No
chr2_f_c67923,1,0,No
chr2_f_c68071,2.3,0,No
chr2_f_c68126,1.3,0,No
chr2_f_c68143,1,0,No
chr2_f_c68152,1,0.5,No
chr2_f_c68162,19.3,0,No
chr2_f_c68361,1.7,0,No
chr2_f_c68454,25,0,No
chr2_f_c68464,2,0,No
chr2_f_c6850,1,0,No
chr2_f_c68503,1.3,0,No
chr2_f_c68632,3.7,0,No
chr2_f_c68673,1.3,0,No
chr2_f_c68721,1,1.5,Yes
chr2_f_c68976,1,0,No
chr2_f_c6899,2.3,0,No
chr2_f_c69021,1.3,0,No
chr2_f_c69098,1,0,No
chr2_f_c69268,1,0,No
chr2_f_c69333,2,0,No
chr2_f_c69377,9.7,0,No
chr2_f_c69463,1,0,No
chr2_f_c69549,3.3,0,No
chr2_f_c69587,1.3,0,No
chr2_f_c69699,1.3,0,No
chr2_f_c69707,3,0,No
chr2_f_c69718,1,0,No
chr2_f_c6995,2.3,0,No
chr2_f_c70343,3,0,No
chr2_f_c70399,1,0,No
chr2_f_c70494,1,0,No
chr2_f_c70543,1,0,No
chr2_f_c70697,1.7,0,No
chr2_f_c70713,1,0,No
chr2_f_c70855,2.7,0,No
chr2_f_c70892,1,0,No
chr2_f_c71022,1.3,0,No
chr2_f_c71238,12.3,0,No
chr2_f_c71286,1.3,0,No
chr2_f_c71301,6,0,No
chr2_f_c71621,6,0,No
chr2_f_c7196,1,0,No
chr2_f_c7215,2,0,No
chr2_f_c72178,1.7,0,No
chr2_f_c72338,6.7,0,No
chr2_f_c72340,4,2,Yes
chr2_f_c72341,1,0,No
chr2_f_c72349,3,0,No
chr2_f_c72350,1.7,0,No
chr2_f_c72353,2.7,0,No
chr2_f_c72354,1.3,0,No
chr2_f_c72374,2.3,0,No
chr2_f_c72432,1,0,No
chr2_f_c72445,6,0,No
chr2_f_c72449,1,0,No
chr2_f_c72450,2,0,No
chr2_f_c72451,1.7,0,No
chr2_f_c72464,4.7,0,No
chr2_f_c72476,3.7,0,No
chr2_f_c72481,1.3,0,No
chr2_f_c72483,2.3,0,No
chr2_f_c72487,1.7,0,No
chr2_f_c72491,1.3,0,No
chr2_f_c72758,4,0,No
chr2_f_c72807,2,0,No
chr2_f_c72880,2.3,0,No
chr2_f_c73101,3,0,No
chr2_f_c73142,2.3,0,No
chr2_f_c73182,2.3,0,No
chr2_f_c7325,2,0,No
chr2_f_c7326,3.7,0,No
chr2_f_c73289,4,0,No
chr2_f_c73384,1.3,0,No
chr2_f_c7347,2,0,No
chr2_f_c73556,23.3,0,No
chr2_f_c73643,2,0,No
chr2_f_c73751,1.7,0,No
chr2_f_c73842,1.3,0,No
chr2_f_c73955,1,0,No
chr2_f_c74113,1,0,No
chr2_f_c74217,2.3,0,No
chr2_f_c7429,1,0,No
chr2_f_c74291,34.7,0,No
chr2_f_c74304,2.7,0,No
chr2_f_c74351,3.7,0,No
chr2_f_c74506,3.7,0,No
chr2_f_c74541,1,0,No
chr2_f_c74563,1,0,No
chr2_f_c7458,1,0,No
chr2_f_c74617,6.7,0,No
chr2_f_c74717,1,0,No
chr2_f_c74776,5.3,0,No
chr2_f_c74840,1,0,No
chr2_f_c74864,2,0,No
chr2_f_c74867,2.3,0,No
chr2_f_c74869,1,0,No
chr2_f_c74870,4,0,No
chr2_f_c74873,5.3,0,No
chr2_f_c74875,95,0,No
chr2_f_c74879,13.3,0,No
chr2_f_c74887,1.7,0,No
chr2_f_c74908,1,0,No
chr2_f_c75084,1,0,No
chr2_f_c7509,1.3,0,No
chr2_f_c7511,1.7,0,No
chr2_f_c75117,1.3,0,No
chr2_f_c75195,2,0,No
chr2_f_c7527,4,6,Yes
chr2_f_c75273,1.3,0,No
chr2_f_c75287,1,0,No
chr2_f_c75544,1,0,No
chr2_f_c75600,1.7,0,No
chr2_f_c75624,3,1,Yes
chr2_f_c76093,3.7,0,No
chr2_f_c76191,1.3,0,No
chr2_f_c76220,1.7,0,No
chr2_f_c76237,1.7,0,No
chr2_f_c7627,4.7,0,No
chr2_f_c76391,1,0,No
chr2_f_c76438,1.7,0,No
chr2_f_c76470,1,0,No
chr2_f_c76555,2.7,0,No
chr2_f_c76620,9.3,0.5,No
chr2_f_c76621,2.3,0,No
chr2_f_c76759,1,0,No
chr2_f_c76992,9,0,No
chr2_f_c77089,6.3,0,No
chr2_f_c7713,2.3,0,No
chr2_f_c77134,1.7,1,Yes
chr2_f_c77194,1.7,0,No
chr2_f_c77214,1,0,No
chr2_f_c7723,2.7,6.5,Yes
chr2_f_c77259,2,0,No
chr2_f_c77464,3,0,No
chr2_f_c77525,1,0,No
chr2_f_c77571,1.3,0,No
chr2_f_c77623,1.7,0,No
chr2_f_c778,122.3,0,No
chr2_f_c77805,5.7,0,No
chr2_f_c77965,1.3,0,No
chr2_f_c78167,184.7,0,No
chr2_f_c78223,1,0,No
chr2_f_c78257,2.7,0,No
chr2_f_c78691,7.7,0,No
chr2_f_c78757,1.3,0,No
chr2_f_c78764,1,0,No
chr2_f_c78831,10,2,Yes
chr2_f_c7895,1.7,0,No
chr2_f_c79025,1,0,No
chr2_f_c79124,1.3,0,No
chr2_f_c79133,2.7,0,No
chr2_f_c79136,1,0,No
chr2_f_c79190,1,0,No
chr2_f_c79199,7.3,0,No
chr2_f_c792,1.7,0,No
chr2_f_c79210,1,0,No
chr2_f_c79400,1.7,0,No
chr2_f_c79439,4.3,0,No
chr2_f_c79459,1.3,0,No
chr2_f_c79473,1.7,0,No
chr2_f_c79596,1,0,No
chr2_f_c79687,3.3,0,No
chr2_f_c7972,2,0,No
chr2_f_c7973,1,0,No
chr2_f_c79900,1.3,0,No
chr2_f_c80176,1,0,No
chr2_f_c80219,1.3,0,No
chr2_f_c80305,2.3,0,No
chr2_f_c80454,1.3,1.5,Yes
chr2_f_c80539,4.3,0,No
chr2_f_c80843,1.7,0,No
chr2_f_c81052,1,0,No
chr2_f_c81245,6.7,0,No
chr2_f_c81283,1,0,No
chr2_f_c8129,2.3,0,No
chr2_f_c81296,2,0,No
chr2_f_c81684,6.3,0,No
chr2_f_c8172,4,0,No
chr2_f_c81812,1,0,No
chr2_f_c82064,1,0,No
chr2_f_c8207,1.7,0,No
chr2_f_c82072,5.7,0,No
chr2_f_c82146,1,0.5,No
chr2_f_c82351,2.7,0,No
chr2_f_c82448,1.3,0,No
chr2_f_c82513,1,0,No
chr2_f_c82558,131,0,No
chr2_f_c82580,10.3,0,No
chr2_f_c82585,15,0.5,No
chr2_f_c82664,1.7,0,No
chr2_f_c82675,6,0,No
chr2_f_c82756,4.7,0,No
chr2_f_c82961,6,0,No
chr2_f_c82962,2.3,0,No
chr2_f_c82978,1.3,0,No
chr2_f_c82979,2.3,0,No
chr2_f_c82981,3.7,0,No
chr2_f_c83049,1.3,0,No
chr2_f_c83153,7,0,No
chr2_f_c83189,21.7,11.5,Yes
chr2_f_c83464,2.3,0,No
chr2_f_c83467,3.7,0,No
chr2_f_c83487,74.7,0,No
chr2_f_c83554,37.3,0,No
chr2_f_c83577,96.7,0.5,No
chr2_f_c83904,1,0,No
chr2_f_c83934,1,0,No
chr2_f_c83949,3,0,No
chr2_f_c83964,2,0,No
chr2_f_c83966,2.3,0,No
chr2_f_c83967,1,0,No
chr2_f_c83970,9,0,No
chr2_f_c84168,11,0,No
chr2_f_c84516,1.7,0,No
chr2_f_c84568,7.7,0,No
chr2_f_c84594,1,0,No
chr2_f_c84682,1.3,0,No
chr2_f_c84972,1.3,0,No
chr2_f_c85018,1.3,0,No
chr2_f_c85070,8,0,No
chr2_f_c85201,2,0,No
chr2_f_c8532,5.7,0,No
chr2_f_c85346,3,3.5,Yes
chr2_f_c85374,3,0,No
chr2_f_c85403,1.7,0,No
chr2_f_c8548,1.3,0,No
chr2_f_c85570,3.7,0,No
chr2_f_c85571,2,0,No
chr2_f_c85587,1,0,No
chr2_f_c85660,3.7,0,No
chr2_f_c85684,3.3,0,No
chr2_f_c85691,1.3,0,No
chr2_f_c85735,1.7,0,No
chr2_f_c85807,2,0,No
chr2_f_c85821,6.3,0,No
chr2_f_c8588,259,33,Yes
chr2_f_c85998,3,0,No
chr2_f_c8602,6,0,No
chr2_f_c8607,1.3,0,No
chr2_f_c86342,7.7,0,No
chr2_f_c86396,21.7,0,No
chr2_f_c86450,1,0,No
chr2_f_c86544,22,0,No
chr2_f_c86618,6.7,0,No
chr2_f_c8669,72,0.5,No
chr2_f_c86695,1104,3,Yes
chr2_f_c86726,1,0,No
chr2_f_c86731,1,0,No
chr2_f_c86736,2.3,0,No
chr2_f_c86911,11.3,11,Yes
chr2_f_c86939,1,0,No
chr2_f_c86949,4,0,No
chr2_f_c87143,1.7,0,No
chr2_f_c87327,1.3,6,Yes
chr2_f_c87457,1.7,0,No
chr2_f_c87590,6.7,0,No
chr2_f_c87747,3.7,4,Yes
chr2_f_c87793,1,0,No
chr2_f_c87924,3,0,No
chr2_f_c88124,2.7,0,No
chr2_f_c88187,1,0,No
chr2_f_c88266,1.7,2.5,Yes
chr2_f_c8827,1.3,0,No
chr2_f_c88481,6.7,0,No
chr2_f_c88554,3.3,0,No
chr2_f_c88701,1.3,0,No
chr2_f_c88708,1.3,0,No
chr2_f_c8878,1,0,No
chr2_f_c8880,1,0,No
chr2_f_c88803,1.3,0,No
chr2_f_c88808,68.3,0,No
chr2_f_c88883,1,0,No
chr2_f_c88886,5.3,0,No
chr2_f_c88909,1.3,0,No
chr2_f_c88952,1.7,0,No
chr2_f_c89032,1.3,0,No
chr2_f_c89053,1,0,No
chr2_f_c89129,3.3,0,No
chr2_f_c89141,3,0,No
chr2_f_c8919,2,0,No
chr2_f_c8920,1.3,0,No
chr2_f_c89221,2,0,No
chr2_f_c8928,31,0,No
chr2_f_c89373,8.3,0,No
chr2_f_c89389,2,0,No
chr2_f_c895,7,2,Yes
chr2_f_c89509,5.7,0,No
chr2_f_c89522,1,0,No
chr2_f_c89539,11,0,No
chr2_f_c8956,1,0,No
chr2_f_c89652,7.7,0,No
chr2_f_c89686,1.3,0,No
chr2_f_c89716,1.3,0,No
chr2_f_c89875,25,0,No
chr2_f_c89948,1.3,0,No
chr2_f_c89986,1.3,0,No
chr2_f_c9001,2.7,1,Yes
chr2_f_c90135,1.3,0,No
chr2_f_c90150,1.3,0,No
chr2_f_c90199,1.7,0,No
chr2_f_c9020,1,0,No
chr2_f_c90223,2.7,0,No
chr2_f_c90250,5.7,0,No
chr2_f_c90276,7.7,0,No
chr2_f_c90343,1,0,No
chr2_f_c90434,4.7,0,No
chr2_f_c90497,2.3,0,No
chr2_f_c90584,5,0,No
chr2_f_c90596,1.3,0,No
chr2_f_c90603,2,0,No
chr2_f_c9068,2.7,0,No
chr2_f_c90747,8.7,0,No
chr2_f_c90815,1,0,No
chr2_f_c90849,1.7,1.5,Yes
chr2_f_c90922,1.7,0,No
chr2_f_c90944,2.3,0,No
chr2_f_c90979,9.7,0,No
chr2_f_c91171,2.3,0,No
chr2_f_c91288,3.3,0,No
chr2_f_c91303,3.3,0,No
chr2_f_c91345,1,0,No
chr2_f_c91462,1,0,No
chr2_f_c91482,1,0.5,No
chr2_f_c91529,1411.7,2.5,Yes
chr2_f_c91776,2,0,No
chr2_f_c91811,3,0,No
chr2_f_c91834,3,0,No
chr2_f_c92014,5,0,No
chr2_f_c92030,3.7,0,No
chr2_f_c92149,3.7,0,No
chr2_f_c922,2.7,0,No
chr2_f_c92297,3.7,0,No
chr2_f_c92408,3,0,No
chr2_f_c92413,2,0,No
chr2_f_c92569,3.7,0,No
chr2_f_c92744,5.7,0,No
chr2_f_c92810,22.7,0,No
chr2_f_c9307,11,0,No
chr2_f_c93083,2.7,0.5,No
chr2_f_c93084,7.7,0,No
chr2_f_c93247,1,0,No
chr2_f_c93258,1,0,No
chr2_f_c93309,4,0,No
chr2_f_c93355,1,0,No
chr2_f_c93430,2.3,0,No
chr2_f_c93458,37.7,0,No
chr2_f_c93547,11.3,0.5,No
chr2_f_c93846,2.3,0,No
chr2_f_c93855,3,0,No
chr2_f_c94041,1,0,No
chr2_f_c94138,2,0,No
chr2_f_c94162,1,0,No
chr2_f_c94211,2,0,No
chr2_f_c94233,6.3,0,No
chr2_f_c94234,1.3,0,No
chr2_f_c94264,1.7,0,No
chr2_f_c94311,1.7,0.5,No
chr2_f_c94418,3.3,0,No
chr2_f_c94428,2.3,0,No
chr2_f_c94701,1,0,No
chr2_f_c94709,7,0,No
chr2_f_c94741,5.3,0,No
chr2_f_c94756,3.3,0,No
chr2_f_c94827,2.3,0,No
chr2_f_c9500,7.3,0,No
chr2_f_c95034,3.3,0,No
chr2_f_c95270,2.7,0,No
chr2_f_c95322,1,0,No
chr2_f_c95499,2.7,0,No
chr2_f_c95570,16.3,0,No
chr2_f_c95608,24.3,0,No
chr2_f_c95625,3.7,0.5,No
chr2_f_c95894,1,0,No
chr2_f_c95991,31.7,0,No
chr2_f_c96023,176.7,12,Yes
chr2_f_c96223,4,0,No
chr2_f_c96461,2.7,0,No
chr2_f_c96681,1.3,0,No
chr2_f_c9680,4.3,0,No
chr2_f_c96958,2,0,No
chr2_f_c97107,1,0,No
chr2_f_c97204,4.7,0,No
chr2_f_c97247,2.3,0,No
chr2_f_c97359,2,0,No
chr2_f_c97427,1.3,0,No
chr2_f_c97439,1,0,No
chr2_f_c97494,1.7,0,No
chr2_f_c97522,14.3,0,No
chr2_f_c977,5,4.5,Yes
chr2_f_c97746,1.7,0,No
chr2_f_c97879,3.7,1,Yes
chr2_f_c98219,2,0.5,No
chr2_f_c98266,1,0,No
chr2_f_c9827,1,0,No
chr2_f_c98278,2.7,0,No
chr2_f_c98296,2.3,0,No
chr2_f_c98306,1.7,0,No
chr2_f_c9842,3,0,No
chr2_f_c9849,2,0,No
chr2_f_c98661,1.3,0.5,No
chr2_f_c98675,3.3,0,No
chr2_f_c98712,1,0,No
chr2_f_c98765,1.3,14.5,Yes
chr2_f_c98786,6,0,No
chr2_f_c98815,1.3,0,No
chr2_f_c99017,1.7,0,No
chr2_f_c99022,3,0,No
chr2_f_c99157,2,0,No
chr2_f_c99235,1.7,0,No
chr2_f_c99246,1,0,No
chr2_f_c99387,1.7,0,No
chr2_f_c99433,1,0,No
chr2_f_c99461,4.7,0,No
chr2_f_c99488,2,0,No
chr2_f_c99613,3.7,0,No
chr2_f_c9964,156.7,0,No
chr2_f_c99762,1.3,0,No
chr2_f_c9977,2.7,0,No
chr2_f_c99810,5.7,0,No
chr2_f_c99956,2,2.5,Yes
chr2_f_c99972,2.7,0,No
chr2_r_c10004,2.3,0,No
chr2_r_c100270,1,0,No
chr2_r_c100350,155,0,No
chr2_r_c100351,4,0,No
chr2_r_c100387,2.3,0,No
chr2_r_c100459,3.7,0,No
chr2_r_c100590,4.3,0,No
chr2_r_c100657,1,0.5,No
chr2_r_c10069,15,0,No
chr2_r_c100745,9,0,No
chr2_r_c100767,1,0,No
chr2_r_c100772,4.3,0,No
chr2_r_c100791,1,0,No
chr2_r_c100844,5.7,0,No
chr2_r_c100965,3.3,0,No
chr2_r_c101062,2,0,No
chr2_r_c101123,2.7,0,No
chr2_r_c101290,5.7,0,No
chr2_r_c101326,118.7,0,No
chr2_r_c101453,4,0,No
chr2_r_c101471,1.7,0,No
chr2_r_c101521,5,0,No
chr2_r_c10156,3.3,0,No
chr2_r_c101597,1.7,0,No
chr2_r_c101628,1.3,0,No
chr2_r_c10168,3,0,No
chr2_r_c101802,2.3,0,No
chr2_r_c101843,19.3,0,No
chr2_r_c101899,2,0,No
chr2_r_c101938,2,0,No
chr2_r_c102031,3,0,No
chr2_r_c102034,1.3,0,No
chr2_r_c102264,2,0,No
chr2_r_c102280,3.3,0,No
chr2_r_c102317,2,0,No
chr2_r_c102324,6,0,No
chr2_r_c102484,12,0,No
chr2_r_c102597,2,0,No
chr2_r_c102623,5.3,0,No
chr2_r_c102680,13.7,0,No
chr2_r_c102690,1.3,0,No
chr2_r_c102730,27,0,No
chr2_r_c102941,1,0,No
chr2_r_c103011,1,0,No
chr2_r_c103012,2,0,No
chr2_r_c103100,2,0,No
chr2_r_c103105,5,0,No
chr2_r_c10313,3,0,No
chr2_r_c103197,2.7,0.5,No
chr2_r_c10327,1.7,0,No
chr2_r_c103341,3,0,No
chr2_r_c103419,2,0,No
chr2_r_c103493,1,0,No
chr2_r_c103616,1.7,0,No
chr2_r_c103669,1.3,0,No
chr2_r_c103910,4.3,0,No
chr2_r_c104110,3,0,No
chr2_r_c104192,7,1,Yes
chr2_r_c10422,2.3,0,No
chr2_r_c104294,2,0,No
chr2_r_c104387,6.7,0,No
chr2_r_c104479,1,0,No
chr2_r_c104535,1.7,0,No
chr2_r_c104572,1.3,0,No
chr2_r_c104584,1.3,0,No
chr2_r_c104601,2.7,0,No
chr2_r_c104669,1,0,No
chr2_r_c104743,2,0,No
chr2_r_c104881,3,0,No
chr2_r_c104889,1.7,0,No
chr2_r_c104953,1.3,0,No
chr2_r_c105101,1.3,0,No
chr2_r_c105261,3.3,0,No
chr2_r_c105288,8,0,No
chr2_r_c105418,1,0,No
chr2_r_c105428,16.3,0,No
chr2_r_c105466,2.3,0,No
chr2_r_c105470,3,0,No
chr2_r_c105535,10,0,No
chr2_r_c105572,4,3,Yes
chr2_r_c105585,1.3,0,No
chr2_r_c105610,6,0,No
chr2_r_c105654,1,0,No
chr2_r_c105718,2,0,No
chr2_r_c105808,7,0,No
chr2_r_c105867,1.3,0,No
chr2_r_c105875,1.3,0,No
chr2_r_c105899,3.7,0,No
chr2_r_c105932,4,0.5,No
chr2_r_c106075,2.7,0,No
chr2_r_c106299,1,0,No
chr2_r_c106364,1,0,No
chr2_r_c106508,2.7,0,No
chr2_r_c106534,1.7,0,No
chr2_r_c106550,1.3,0,No
chr2_r_c106745,3,0,No
chr2_r_c106781,2,0,No
chr2_r_c106800,26.7,0,No
chr2_r_c106872,1.3,0,No
chr2_r_c106928,2,0,No
chr2_r_c106962,1,0,No
chr2_r_c10699,1,0,No
chr2_r_c107244,10,1.5,Yes
chr2_r_c107415,1,0,No
chr2_r_c107552,4.3,0,No
chr2_r_c107608,8.7,0,No
chr2_r_c107617,19.7,0,No
chr2_r_c107680,1,0,No
chr2_r_c107800,12,0,No
chr2_r_c107869,2.3,0,No
chr2_r_c107895,1,0,No
chr2_r_c107923,1,0,No
chr2_r_c108120,1,1,Yes
chr2_r_c108222,1.3,0,No
chr2_r_c108255,26,0,No
chr2_r_c108353,11,0,No
chr2_r_c108394,1,0,No
chr2_r_c108435,1,0,No
chr2_r_c108457,3.7,0,No
chr2_r_c108460,1,0,No
chr2_r_c108523,3,0,No
chr2_r_c108564,6,0,No
chr2_r_c108644,107.7,0,No
chr2_r_c108687,1.7,0,No
chr2_r_c108825,2,0,No
chr2_r_c108896,1,0,No
chr2_r_c108917,1.7,0,No
chr2_r_c10894,2.3,0,No
chr2_r_c109037,2.7,0,No
chr2_r_c109046,1.7,0,No
chr2_r_c109088,3.3,0,No
chr2_r_c109181,1,0,No
chr2_r_c109200,47,0,No
chr2_r_c10926,2.7,0,No
chr2_r_c109271,3.7,0,No
chr2_r_c109287,2.3,0,No
chr2_r_c109342,4,0.5,No
chr2_r_c109653,1,0,No
chr2_r_c109671,10.3,0,No
chr2_r_c109731,1.3,0,No
chr2_r_c109775,1,0,No
chr2_r_c109836,7.7,0,No
chr2_r_c109844,5.7,0,No
chr2_r_c109845,1.7,0,No
chr2_r_c110017,1.3,0,No
chr2_r_c110065,1.3,0,No
chr2_r_c110171,1.3,0,No
chr2_r_c110191,1,0,No
chr2_r_c110403,3,0,No
chr2_r_c11049,2,0,No
